id;hash_identificador;id_pedido;codigo_contratacion;nro_licitacion;_estado;estado;convocante_slug;convocante_codigo;convocante;unidad_contratacion;nro_orden_compra;ruc;proveedor;monto;_moneda;moneda;fecha_orden_compra;id_padre;planificacion_slug;convenio_slug;tipo_operacion_convenio
PKtazUpUWnZS0bnJIL7Zcwh%2FGN5BNCn4WJ1Ts85c%2F8063Ss0wI1Hag%3D%3D;79108d8c63106740c383a8a3d07d81c3348abd78;FzPi2EfnV5o%3D;AM-12008-26-61402;386038;confirmada;confirmada;ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social";"Uoc Nro 1  Nivel Central (D.O.C)";1451-2026-15;80092809-1;"Medical Supply Sociedad Anonima";863996400;PYG;Guaraníes;"2026-02-23 08:13:09";dix2iRRDbik%3D;;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
PKtazUpUWnZDW%2BMzPH2DJzkYqqQpFaV0WJ1Ts85c%2F8063Ss0wI1Hag%3D%3D;cd092b390bf3a9eb8e0459784f2ee880056794cd;FzPi2EfnV5o%3D;AM-12008-26-61401;386038;confirmada;confirmada;ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social";"Uoc Nro 1  Nivel Central (D.O.C)";1451-2026-13;80001446-4;"VICENTE SCAVONE & CIA. S.A.E";187110000;PYG;Guaraníes;"2026-02-23 08:12:19";dix2iRRDbik%3D;;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
PKtazUpUWnYKn%2BEQ2PeHm89IyvDBWAFfWJ1Ts85c%2F8063Ss0wI1Hag%3D%3D;884aa52b65afa9a4d7cfe8c62224d94f77bbe02d;FzPi2EfnV5o%3D;AM-12008-26-61400;386038;confirmada;confirmada;ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social";"Uoc Nro 1  Nivel Central (D.O.C)";1451-2026-14;80015788-5;"EL ALAMO SA";2055150000;PYG;Guaraníes;"2026-02-23 08:11:28";dix2iRRDbik%3D;;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
P2uIHOGRcmOdsrV6J75%2BEpTPcLaOBrIi0aCUYU5gWUM4SurCF39FcA%3D%3D;192278b1280c77940efda57e130d70ef31022860;2l8uFGdLrZQ%3D;AM-12008-25-60890;386038;confirmada;confirmada;ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social";"Uoc Nro 1  Nivel Central (D.O.C)";1451-2025-727;80092809-1;"Medical Supply Sociedad Anonima";294000000;PYG;Guaraníes;"2025-12-11 16:41:09";dix2iRRDbik%3D;1efd420f-4c7c-64ac-afc1-155542086bcf;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
P2uIHOGRcmNw11cXfUruXQFL47XxUAC%2F0aCUYU5gWUM4SurCF39FcA%3D%3D;f7d5342895f2dda135bf746aab21278c53f783aa;2l8uFGdLrZQ%3D;AM-12008-25-60887;386038;confirmada;confirmada;ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social";"Uoc Nro 1  Nivel Central (D.O.C)";1451-2025-726;80001613-0;"TROVATO C.I.S.A.";616950000;PYG;Guaraníes;"2025-12-11 16:39:41";dix2iRRDbik%3D;1efd420f-4c7c-64ac-afc1-155542086bcf;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
NJShN4GK%2FxFecy%2BdhgY7cS8ES1pTqFt0nHRAP7W5R2XM7ltsC7B46A%3D%3D;e1444d65f260d7c32ee6e26dcf8553cb17c20765;JWXWEmOffA4%3D;AM-12008-25-60717;386038;confirmada;confirmada;ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social";"Uoc Nro 1  Nivel Central (D.O.C)";1451-2025-722;80001613-0;"TROVATO C.I.S.A.";408375000;PYG;Guaraníes;"2025-12-10 15:09:53";dix2iRRDbik%3D;1efd420f-4c7c-64ac-afc1-155542086bcf;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
NJShN4GK%2FxHImsfj8qxWGGNWH8sM0KdOnHRAP7W5R2XM7ltsC7B46A%3D%3D;22a156b9d2670ceef1da9b9e766051d5f9f98419;JWXWEmOffA4%3D;AM-12008-25-60711;386038;confirmada;confirmada;ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social";"Uoc Nro 1  Nivel Central (D.O.C)";1451-2025-721;80001446-4;"VICENTE SCAVONE & CIA. S.A.E";59400000;PYG;Guaraníes;"2025-12-10 15:04:43";dix2iRRDbik%3D;1efd420f-4c7c-64ac-afc1-155542086bcf;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
%2F52lvS4R9w1PSUSOSy6iU9Nq7M2YRJvzHiIwF4jHKgpW4Puc0WBRKA%3D%3D;28db6e391c5b640fdd2b5891eb853e49e3fae798;w9LGe57q6ME%3D;AM-12003-25-59905;386038;confirmada;confirmada;ministerio-interior;299;"Ministerio del Interior";"Policia Nacional";1050-2025-1123;80001446-4;"VICENTE SCAVONE & CIA. S.A.E";118800000;PYG;Guaraníes;"2025-12-03 06:55:40";dix2iRRDbik%3D;1f00416f-21e9-6854-951e-894d3cf1d871;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
E8GtcdwEmEpL0QvvP1n1h5XhiRX15FAfth50d4lgFcFL7HgxK2DXtQ%3D%3D;0fb9261892f1f20a4ab13cba43a774e9447268d6;O2W2pG7iYak%3D;AM-12003-25-59789;386038;confirmada;confirmada;ministerio-interior;299;"Ministerio del Interior";"Policia Nacional";1050-2025-1112;80001613-0;"TROVATO C.I.S.A.";174000000;PYG;Guaraníes;"2025-12-02 08:38:54";dix2iRRDbik%3D;1f00416f-21e9-6854-951e-894d3cf1d871;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
De3W3Snq%2FDlaRdVBdh17Zar5GkHAKjmLzPaLBKuXMr2WdSvO%2F%2FMaKw%3D%3D;164406740639bc98dfb65b7f6b35246efd704c3d;d9X19cQpg88%3D;AM-28005-25-59037;386038;confirmada;confirmada;universidad-nacional-concepcion;322;"Universidad Nacional de Concepción";Rectorado;1606-2025-73;80029237-5;"INSUMOS Y PRODUCTOS MEDICOS S.A";1500000;PYG;Guaraníes;"2025-11-21 12:27:14";dix2iRRDbik%3D;1effdb3f-4a09-6172-a5a8-6b5ce68638c5;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
U2l4E%2Ff3baAlx9ANWwrFmkVzpFvEWiLes961LojI7imPeqV2rEMfng%3D%3D;f67af43da9cd12284254a2b0ae896f1e6f5fae21;k3f9yipju6I%3D;AM-12005-25-58907;386038;confirmada;confirmada;ministerio-defensa-nacional;304;"Ministerio de Defensa Nacional";"Comando de la Fuerza Aerea Uoc 4";1027-2025-683;80001613-0;"TROVATO C.I.S.A.";15850000;PYG;Guaraníes;"2025-11-20 11:11:51";dix2iRRDbik%3D;1efdca6a-9510-6a9a-9110-d193e4c6978d;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
3r2POF7BCi2FFMaMMdrp66AGXzYtN59PeYqxuts04Xt1vlu5fjNEcg%3D%3D;d5beb5b26d1e99d03e5ec029e202632cbc53716c;yfKylWOiJ9k%3D;AM-12008-25-58390;386038;confirmada;confirmada;ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social";"Uoc Nro 1  Nivel Central (D.O.C)";1451-2025-666;80001613-0;"TROVATO C.I.S.A.";616950000;PYG;Guaraníes;"2025-11-13 09:28:47";dix2iRRDbik%3D;1efd420f-4c7c-64ac-afc1-155542086bcf;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
3r2POF7BCi0XACrrCe1CGP9sl%2B1y1oeIeYqxuts04Xt1vlu5fjNEcg%3D%3D;4e743b0c201db0feefdb85f409c2089f58525fed;yfKylWOiJ9k%3D;AM-12008-25-58389;386038;confirmada;confirmada;ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social";"Uoc Nro 1  Nivel Central (D.O.C)";1451-2025-667;80015788-5;"EL ALAMO SA";300000000;PYG;Guaraníes;"2025-11-13 09:26:22";dix2iRRDbik%3D;1efd420f-4c7c-64ac-afc1-155542086bcf;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
kdPW4bv1ynqwyCAxe3kBeELWhK4CKTwczofbg5TUYvTyfIvzbL4aNg%3D%3D;295e03b51d3ccdc5abe5ed3b810033ecfa775eef;D2zBqdCCTqU%3D;AM-28001-25-58305;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2025-163;80015788-5;"EL ALAMO SA";138300000;PYG;Guaraníes;"2025-11-12 10:28:10";dix2iRRDbik%3D;1eff5031-e52d-63e0-b237-9d9dfa7a671b;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
TJTaBrdeHE90Pso838dir%2F7a6k6Ll%2B2f7ELDH54SJWBefKBV30qG4w%3D%3D;b9921a006cbf90d6c37d5063966eb97a7ff85ee4;4R3mpe1gyNs%3D;AM-28001-25-58098;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2025-158;80001613-0;"TROVATO C.I.S.A.";59400000;PYG;Guaraníes;"2025-11-11 06:49:31";dix2iRRDbik%3D;1eff5031-e52d-63e0-b237-9d9dfa7a671b;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
TJTaBrdeHE9Hndn8ZytLkdIJY0kErFWW7ELDH54SJWBefKBV30qG4w%3D%3D;6ae6e65d8df336320e8db4edb6862df2782caf59;4R3mpe1gyNs%3D;AM-28001-25-58097;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2025-157;80092809-1;"Medical Supply Sociedad Anonima";137400000;PYG;Guaraníes;"2025-11-11 06:47:03";dix2iRRDbik%3D;1eff5031-e52d-63e0-b237-9d9dfa7a671b;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
uZT4scWhTwO91a1o4K85R2FW0FqNPU9YnY0l7dVkDhrc3%2Bua4GGL8w%3D%3D;dc6afc182979f4432d4aa520df51bc763c516b53;7JfkXKJM2rk%3D;AM-12005-25-57658;386038;confirmada;confirmada;ministerio-defensa-nacional;304;"Ministerio de Defensa Nacional";"Comando Logistico Uoc 5";1028-2025-460;80001613-0;"TROVATO C.I.S.A.";99000000;PYG;Guaraníes;"2025-11-03 14:45:12";dix2iRRDbik%3D;;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
b0nmY1e803ZeqrBcLn8wtl%2BcFalaHlznPfOEqwRsZFlAJZPxB7ILSw%3D%3D;96dd533ded7a99472bda2e2315fc01a011c3097e;mFml0xuMvw4%3D;AM-12003-25-56134;386038;confirmada;confirmada;ministerio-interior;299;"Ministerio del Interior";"Policia Nacional";1050-2025-773;80015788-5;"EL ALAMO SA";312450000;PYG;Guaraníes;"2025-10-08 11:35:02";dix2iRRDbik%3D;1f00416f-21e9-6854-951e-894d3cf1d871;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
jGWLihpIiobQ3fQg6kTFzqkqNJhKfkQN4UjMQmujJEy69H2%2F%2FoLt8Q%3D%3D;7dee5d40d0dea9aaf722e75eb4a73a51a8fa7a94;kmKLBG1yYO0%3D;AM-12005-25-55812;386038;confirmada;confirmada;ministerio-defensa-nacional;304;"Ministerio de Defensa Nacional";"Comando del Ejercito Uoc 2";1025-2025-745;80092809-1;"Medical Supply Sociedad Anonima";2250000;PYG;Guaraníes;"2025-10-02 07:07:18";dix2iRRDbik%3D;;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
jGWLihpIiobqEZ3hlMH7GiviDlLsRT0y4UjMQmujJEy69H2%2F%2FoLt8Q%3D%3D;54a8eb92e231379d3a7d6a371dcbc9a0f94a69a1;kmKLBG1yYO0%3D;AM-12005-25-55811;386038;confirmada;confirmada;ministerio-defensa-nacional;304;"Ministerio de Defensa Nacional";"Comando del Ejercito Uoc 2";1025-2025-744;80001613-0;"TROVATO C.I.S.A.";17050000;PYG;Guaraníes;"2025-10-02 07:06:24";dix2iRRDbik%3D;;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
%2Bpi0gtAFIsyMV9NBNsPltEwjMa%2FnixUQ12mIIcKjY7N1AhdBG9HRuQ%3D%3D;85be47f739f3a1357ed0a9ec770f554fcfe6e8f7;3gan73dBiJc%3D;AM-28001-25-54583;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2025-110;80051446-7;"INTERLABO S.R.L.";23661000;PYG;Guaraníes;"2025-09-09 11:16:11";dix2iRRDbik%3D;1eff5031-e52d-63e0-b237-9d9dfa7a671b;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
%2Bpi0gtAFIsyE3YYUnkRY8vq5fO6G88%2BS12mIIcKjY7N1AhdBG9HRuQ%3D%3D;0c576ee49c95dee4d69b357c0fb217a0ecc3bbc4;3gan73dBiJc%3D;AM-28001-25-54582;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2025-109;80092809-1;"Medical Supply Sociedad Anonima";34400000;PYG;Guaraníes;"2025-09-09 11:13:44";dix2iRRDbik%3D;1eff5031-e52d-63e0-b237-9d9dfa7a671b;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
%2Bpi0gtAFIszlTqZ1HjQj65gKDFACdSUF12mIIcKjY7N1AhdBG9HRuQ%3D%3D;601d9b77ba572b513da548b0431c4ea518f0492a;3gan73dBiJc%3D;AM-28001-25-54581;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2025-108;80001613-0;"TROVATO C.I.S.A.";84150000;PYG;Guaraníes;"2025-09-09 11:10:02";dix2iRRDbik%3D;1eff5031-e52d-63e0-b237-9d9dfa7a671b;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
%2Bpi0gtAFIsx3nqGWLbLJr%2F%2F7tmaYgBMj12mIIcKjY7N1AhdBG9HRuQ%3D%3D;c6670452a33fc58930a8b69836abed71d7344a4c;3gan73dBiJc%3D;AM-28001-25-54579;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2025-107;80015788-5;"EL ALAMO SA";400370000;PYG;Guaraníes;"2025-09-09 11:07:15";dix2iRRDbik%3D;1eff5031-e52d-63e0-b237-9d9dfa7a671b;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
QmCXAKaANT%2BuGRXuqz%2F4Yw7RYAp0InvS%2BeNJfkjq0VkCIgoXTvglHg%3D%3D;76587e29aca19931a874ccbdd6f47ed10c472063;Lyp9RymBBrY%3D;AM-23016-25-53163;386038;confirmada;confirmada;servicio-nacional-calidad-salud-animal;307;"Servicio Nacional de Calidad y Salud Animal";"Uoc Servicio Nacional de  Calidad y Salud Animal";1355-2025-92;80001613-0;"TROVATO C.I.S.A.";12597000;PYG;Guaraníes;"2025-08-11 09:56:01";dix2iRRDbik%3D;1effdcf1-4e72-6bba-9f62-3dfdbe69a384;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
ZRqSVEZiq7%2BvQjy7pTCKKyH%2B2e1NmUnfzAwFKNzXhH5CFRdNMjKsJQ%3D%3D;23ef3590109c1048fd1c5e229b6bee298ff22ed8;aZyQvbPyrHQ%3D;AM-12003-25-52822;386038;confirmada;confirmada;ministerio-interior;299;"Ministerio del Interior";"Policia Nacional";1050-2025-551;80015788-5;"EL ALAMO SA";58000000;PYG;Guaraníes;"2025-08-04 07:18:29";dix2iRRDbik%3D;1f00416f-21e9-6854-951e-894d3cf1d871;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
W30yIJzZaWeK3hsJ6orejvesuqFFuVS8yDy4mhuTH9crZabKsW6IyA%3D%3D;eb0306aab8bbf496923a38dfe96f6d8bc907adf5;8%2Fa8U27Vi5M%3D;AM-28001-25-52381;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2025-93;80051446-7;"INTERLABO S.R.L.";46800000;PYG;Guaraníes;"2025-07-24 12:39:40";dix2iRRDbik%3D;1eff5031-e52d-63e0-b237-9d9dfa7a671b;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
x1N32mDtZemPDPkgxk4j2UWwFrYcTIz3um4En5%2Bs0lbqmIl6Es8YdQ%3D%3D;bf8cd62ba17d5881870cfa19e3374ec4e91efb25;F62IQZzuoxI%3D;AM-28001-25-51923;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2025-87;80015788-5;"EL ALAMO SA";59400000;PYG;Guaraníes;"2025-07-17 06:56:23";dix2iRRDbik%3D;1eff5031-e52d-63e0-b237-9d9dfa7a671b;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
x1N32mDtZemEZVaezk8vWTyIB85266Pwum4En5%2Bs0lbqmIl6Es8YdQ%3D%3D;d85bd0833d5d19b4833855d8096ec74c839a2849;F62IQZzuoxI%3D;AM-28001-25-51922;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2025-86;80001613-0;"TROVATO C.I.S.A.";129220000;PYG;Guaraníes;"2025-07-17 06:54:14";dix2iRRDbik%3D;1eff5031-e52d-63e0-b237-9d9dfa7a671b;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
x1N32mDtZeluAjro6tJv5mNGbY8hQvXaum4En5%2Bs0lbqmIl6Es8YdQ%3D%3D;f77fc62146634d654d4602feb66f48d0ab389cce;F62IQZzuoxI%3D;AM-28001-25-51921;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2025-85;80001446-4;"VICENTE SCAVONE & CIA. S.A.E";10240000;PYG;Guaraníes;"2025-07-17 06:53:17";dix2iRRDbik%3D;1eff5031-e52d-63e0-b237-9d9dfa7a671b;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
1ucXq03FEHK74UlrvhqExGoV3f2RJ%2FJiiSS6lveyU%2FnF4kyg1ZfebA%3D%3D;83fd3b8387cc8c0ea7fee33f2dc899855a24172b;H9ZLGz8sEfU%3D;AM-28001-25-50039;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2025-67;80029151-4;"AO POTI S.A.";70500000;PYG;Guaraníes;"2025-06-05 09:53:31";dix2iRRDbik%3D;1eff5031-e52d-63e0-b237-9d9dfa7a671b;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
jviV9hBIq%2Fx2%2FML2BRSSEKog0jYTICpS6H4xS1zzXE%2FqKrl24QycDA%3D%3D;02b4c27c2631582e7a9f0fb819b41b6e46e08bac;In3aOfY5wh4%3D;AM-12008-25-48829;386038;confirmada;confirmada;ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social";"Uoc Nro 1  Nivel Central (D.O.C)";1451-2025-455;80001613-0;"TROVATO C.I.S.A.";2740500000;PYG;Guaraníes;"2025-05-16 18:18:32";dix2iRRDbik%3D;1efd420f-4c7c-64ac-afc1-155542086bcf;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
MwoxfZIOBTcqc2RGuid0nvyZkcPjnfUc%2FcJz5l2TJTPTsmyY8r6x2w%3D%3D;9a1839840c1f2f1e567307aefe0426aa08896d03;jI5waoNoB0U%3D;AM-28001-25-48651;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2025-59;80001613-0;"TROVATO C.I.S.A.";220560000;PYG;Guaraníes;"2025-05-13 08:01:34";dix2iRRDbik%3D;1eff5031-e52d-63e0-b237-9d9dfa7a671b;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
WLe7dCE7H4Cdfep4ZbsVyuYWxVUPJxz142mPzpJUirwj0pzSsLfh%2Fw%3D%3D;60c3ba5855646423be6690f5fc69a7f0288231e0;zLhjGA78CVw%3D;AM-28001-25-47236;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2025-46;80029151-4;"AO POTI S.A.";144009800;PYG;Guaraníes;"2025-04-14 10:23:23";dix2iRRDbik%3D;1eff5031-e52d-63e0-b237-9d9dfa7a671b;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
vhxMIK6Equ97QOb7j6zQN8IrsHyJMzp%2FqanAOq1bJAwPS6nfczRp0w%3D%3D;eca3eada66926a845b29081380d5aa9510b5213e;sPr1wYwMqd0%3D;AM-12003-25-46246;386038;confirmada;confirmada;ministerio-interior;299;"Ministerio del Interior";"Policia Nacional";1050-2025-191;80029151-4;"AO POTI S.A.";213148250;PYG;Guaraníes;"2025-03-27 14:03:21";dix2iRRDbik%3D;;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
